time,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10
70,-0.0418225384244275,-3.21250424119013e-05,-3.24469401804528e-05,-4.03463648016578e-05,-5.60825077953186e-05,-4.72735851688721e-05,-3.18885466653318e-05,-3.23258377625119e-05,-4.08087624801448e-05,-6.44781014366991e-05
71,-0.041821147416834,-3.22618416463971e-05,-3.23645974228959e-05,-4.2897413874754e-05,-5.60121304447603e-05,-4.48640988401916e-05,-3.19322552741752e-05,-3.24683685959115e-05,-4.31296988066751e-05,-6.71837789680968e-05
72,-0.0418197581523632,-3.2398362405317e-05,-3.22825480048583e-05,-4.54436485267662e-05,-5.59422198150306e-05,-4.24601453054563e-05,-3.19759646029705e-05,-3.26106225369271e-05,-4.54466047955931e-05,-6.98843099628255e-05
73,-0.0418183706308339,-3.25346047927999e-05,-3.22007917556433e-05,-4.79850704238061e-05,-5.58727755907706e-05,-4.006172217913e-05,-3.20196746115831e-05,-3.27525996849931e-05,-4.77594816735913e-05,-7.25796962254138e-05
74,-0.0418169848520569,-3.26705689197015e-05,-3.21193285047761e-05,-5.05216812467513e-05,-5.58037974462966e-05,-3.76688270628533e-05,-3.20633852632646e-05,-3.28943001385584e-05,-5.00683306761465e-05,-7.52699395746154e-05
75,-0.0418156008158404,-3.28062548948793e-05,-3.2038158087222e-05,-5.3053482679255e-05,-5.57352850565906e-05,-3.52814575528826e-05,-3.21070965133008e-05,-3.30357239988338e-05,-5.23731530480756e-05,-7.79550418395225e-05
76,-0.0418142185219951,-3.29416628188639e-05,-3.19572803336166e-05,-5.55804764257317e-05,-5.56672381004653e-05,-3.28996112140545e-05,-3.21508083262756e-05,-3.31768713674324e-05,-5.46739500429938e-05,-8.06350048635635e-05
77,-0.0418125394477523,-3.29381820360353e-05,-3.35781635097399e-05,-5.64203879310776e-05,-5.40910394152827e-05,-3.20970374735885e-05,-3.22608142994119e-05,-3.47252276251403e-05,-5.72261250345596e-05,-8.18912465555405e-05
78,-0.0418107010659212,-3.28602464784722e-05,-3.61116801993466e-05,-5.6353173437218e-05,-5.17057490853068e-05,-3.21448424910331e-05,-3.24064197710361e-05,-3.70319283544973e-05,-5.99121813931111e-05,-8.23769329258012e-05
79,-0.0418088653849082,-3.2782632199746e-05,-3.86398070517102e-05,-5.62864760210724e-05,-4.93266373506884e-05,-3.21926403009098e-05,-3.25517080120297e-05,-3.93341132797903e-05,-6.25924783122997e-05,-8.28615184381709e-05
80,-0.0418070324035167,-3.27053388815557e-05,-4.11625478836108e-05,-5.62202950959989e-05,-4.69536991799524e-05,-3.22404308496504e-05,-3.26966792555949e-05,-4.16317853628168e-05,-6.52670199032326e-05,-8.3345003912591e-05
81,-0.0418052021205476,-3.26283661989946e-05,-4.3679906530425e-05,-5.61546300689164e-05,-4.45869295251922e-05,-3.22882140870173e-05,-3.28413337294109e-05,-4.39249475809173e-05,-6.7935810292602e-05,-8.38273901750258e-05
82,-0.0418033745347902,-3.25517138374254e-05,-4.61918868338573e-05,-5.60894803486311e-05,-4.22263233205156e-05,-3.23359899639941e-05,-3.29856716637378e-05,-4.62136029185378e-05,-7.05988536216784e-05,-8.43086780523417e-05
83,-0.0418015496450367,-3.24753814682777e-05,-4.86984926505452e-05,-5.60248453430612e-05,-3.98718754899274e-05,-3.23837584270681e-05,-3.31296932904457e-05,-4.84977543716569e-05,-7.32561540432511e-05,-8.47888683750825e-05
84,-0.0417997274500678,-3.23993687694202e-05,-5.11997278551668e-05,-5.59607244513538e-05,-3.7523580939669e-05,-3.24315194264457e-05,-3.32733988407941e-05,-5.07774049468557e-05,-7.5907715723425e-05,-8.52679619754715e-05
85,-0.0417979079486622,-3.2323675417556e-05,-5.3695596321901e-05,-5.58971170853129e-05,-3.51814345593282e-05,-3.24792729106127e-05,-3.3416788546542e-05,-5.30525576605129e-05,-7.85535428411491e-05,-8.5745959688438e-05
86,-0.0417960911395918,-3.22483010874453e-05,-5.61861019482413e-05,-5.58340226404219e-05,-3.28454312309434e-05,-3.25270188266114e-05,-3.35598626417521e-05,-5.53232155370426e-05,-8.11936395890347e-05,-8.62228623514094e-05
87,-0.0417937249075807,-3.42986604794371e-05,-5.65708533027398e-05,-5.3889125365969e-05,-3.24780467400587e-05,-3.26572406913472e-05,-3.54635707250361e-05,-5.79070371104912e-05,-8.20548353170636e-05,-8.6432727131755e-05
88,-0.0417912447011535,-3.67961279680862e-05,-5.65084549091766e-05,-5.15488966593702e-05,-3.25298594072154e-05,-3.28047970196699e-05,-3.77404023703121e-05,-6.0553707178515e-05,-8.25335613007933e-05,-8.658492570289e-05
89,-0.0417887690022338,-3.9287659382381e-05,-5.64466190570156e-05,-4.92154528407562e-05,-3.25816549652802e-05,-3.29519959064717e-05,-4.00122554238824e-05,-6.31940366215e-05,-8.30110749052218e-05,-8.67367301839589e-05
90,-0.041786297806944,-4.17732611346922e-05,-5.63853448373175e-05,-4.68887857092426e-05,-3.26334333550782e-05,-3.30988377403307e-05,-4.22791349573015e-05,-6.58280323357491e-05,-8.34873774950007e-05,-8.68881410255457e-05
91,-0.0417838311113933,-4.42529396529334e-05,-5.63246313514676e-05,-4.4568887034413e-05,-3.26851945210427e-05,-3.32453229147656e-05,-4.45410460483964e-05,-6.84557012287923e-05,-8.39624704406516e-05,-8.70391586769992e-05
92,-0.0417813689116842,-4.67267013789519e-05,-5.62644776875287e-05,-4.22557485854069e-05,-3.27369384027221e-05,-3.33914518229617e-05,-4.67979937861518e-05,-7.10770502194147e-05,-8.44363551127103e-05,-8.71897835896529e-05
93,-0.0417789112039112,-4.91945527640869e-05,-5.62048829359507e-05,-3.99493621152658e-05,-3.2788664945993e-05,-3.3537224853275e-05,-4.9049983269267e-05,-7.3692086239488e-05,-8.49090328808658e-05,-8.73400162175741e-05
94,-0.0417764579841624,-5.16565002681157e-05,-5.61458461861286e-05,-3.76497193673719e-05,-3.28403740895156e-05,-3.36826424018888e-05,-5.129701960363e-05,-7.63008162281559e-05,-8.53805051231754e-05,-8.74898570107779e-05
95,-0.0417740092485184,-5.41125503578099e-05,-5.60873665350625e-05,-3.53568120636805e-05,-3.2892065779222e-05,-3.38277048639868e-05,-5.353910790179e-05,-7.8903247137746e-05,-8.58507732148933e-05,-8.7639306424081e-05
96,-0.0417715649930531,-5.65627095188148e-05,-5.60294430592134e-05,-3.30706319285889e-05,-3.29437399577692e-05,-3.39724126305341e-05,-5.57762532867878e-05,-8.14993859332563e-05,-8.63198385340005e-05,-8.77883649115507e-05
97,-0.0417707246309952,-5.67479033959373e-05,-5.39493587552453e-05,-3.28996750019739e-05,-3.3084389401028e-05,-3.60155581013433e-05,-5.83488555106482e-05,-8.2180084423733e-05,-8.65016507917912e-05,-8.86068606189977e-05
98,-0.0417700553011629,-5.66908429808777e-05,-5.16585796476177e-05,-3.29560831002773e-05,-3.32342936325003e-05,-3.82597702160981e-05,-6.09524380866533e-05,-8.26512248425643e-05,-8.66517407778905e-05,-8.94966613546183e-05
99,-0.0417693860436277,-5.66343943833036e-05,-4.93752653925594e-05,-3.30124595667725e-05,-3.33837918998214e-05,-4.04984784868612e-05,-6.35490230462554e-05,-8.31210265786197e-05,-8.68013948633686e-05,-9.03835686841964e-05
100,-0.0417687168597538,-5.65785562630094e-05,-4.70994033566208e-05,-3.30688043475025e-05,-3.35328848311001e-05,-4.27316909566433e-05,-6.61386211882609e-05,-8.35894917596974e-05,-8.69506137504625e-05,-9.12675875069935e-05
101,-0.0417680477509042,-5.65233272806775e-05,-4.48309809022995e-05,-3.31251173925073e-05,-3.3681573052613e-05,-4.49594156635147e-05,-6.87212433210238e-05,-8.40566225148442e-05,-8.70993981403195e-05,-9.21487227231454e-05
102,-0.0417673787184364,-5.64687061026525e-05,-4.25699853920936e-05,-3.31813986396146e-05,-3.3829857200296e-05,-4.71816606526509e-05,-7.12969002514552e-05,-8.45224209748419e-05,-8.72477487342607e-05,-9.30269792341204e-05
103,-0.0417667097637086,-5.64146913950569e-05,-4.03164041767878e-05,-3.32376480439711e-05,-3.39777378960959e-05,-4.93984339727804e-05,-7.38656027937656e-05,-8.4986889270347e-05,-8.73956662338707e-05,-9.39023619428714e-05
104,-0.0417660408880817,-5.63612818170744e-05,-3.80702246102205e-05,-3.32938655492887e-05,-3.41252157720073e-05,-5.16097436775165e-05,-7.64273617614719e-05,-8.54500295344313e-05,-8.7543151340734e-05,-9.47748757529621e-05
105,-0.0417653720929134,-5.63084760298871e-05,-3.58314340465071e-05,-3.33500510982798e-05,-3.42722914594695e-05,-5.38155978196397e-05,-7.89821879755848e-05,-8.59118438992085e-05,-8.76902047562758e-05,-9.56445255698157e-05
106,-0.0417647033795547,-5.62562727058902e-05,-3.36000198254971e-05,-3.34062046426498e-05,-3.4418965585703e-05,-5.60160044574265e-05,-8.15300922595019e-05,-8.63723344973616e-05,-8.78368271831215e-05,-9.65113162997439e-05
107,-0.0417636046805064,-5.42929451214369e-05,-3.33649658016411e-05,-3.35446263007855e-05,-3.63635450787991e-05,-5.8530125824463e-05,-8.22636180403957e-05,-8.65607766692283e-05,-8.86147730266504e-05,-9.67863305065819e-05
108,-0.0417624432314968,-5.2054630817866e-05,-3.34241212674447e-05,-3.36948519732427e-05,-3.85700984238957e-05,-6.10854453726439e-05,-8.27260189681656e-05,-8.67082619888937e-05,-8.94852159137247e-05,-9.69719626455062e-05
109,-0.0417612835899588,-4.98241470455185e-05,-3.34832346184366e-05,-3.38446431341621e-05,-4.07708555345554e-05,-6.36334058207733e-05,-8.31870118591926e-05,-8.68552883627194e-05,-9.03526213637401e-05,-9.71570805516631e-05
110,-0.0417601257540363,-4.76014781122247e-05,-3.35423058021589e-05,-3.39940005822381e-05,-4.29658265255206e-05,-6.61740206802097e-05,-8.3646599376902e-05,-8.70018566640623e-05,-9.12169954648823e-05,-9.73416851507009e-05
111,-0.0417589697218658,-4.53866083298671e-05,-3.36013347793096e-05,-3.41429251186076e-05,-4.51550214988772e-05,-6.87073034647545e-05,-8.41047841775577e-05,-8.71479677695131e-05,-9.20783443027068e-05,-9.75257773667693e-05
112,-0.0417578154915892,-4.31795220130482e-05,-3.36603215078668e-05,-3.42914175361919e-05,-4.73384505634833e-05,-7.12332676818805e-05,-8.45615689194501e-05,-8.72936225548432e-05,-9.29366739577525e-05,-9.77093581262384e-05
113,-0.0417566630613396,-4.09802034944673e-05,-3.37192659382035e-05,-3.44394786366831e-05,-4.9516123817539e-05,-7.37519268369513e-05,-8.50169562612024e-05,-8.74388218929795e-05,-9.37919905120918e-05,-9.78924283530358e-05
114,-0.0417555124292553,-3.87886370998847e-05,-3.37781680278537e-05,-3.45871092197747e-05,-5.16880513604656e-05,-7.62632944322772e-05,-8.54709488550542e-05,-8.75835666610675e-05,-9.46443000433561e-05,-9.80749889723659e-05
115,-0.0417543635934734,-3.66048071614444e-05,-3.38370277336852e-05,-3.47343100843833e-05,-5.38542432911848e-05,-7.87673839608982e-05,-8.59235493620714e-05,-8.77278577294804e-05,-9.54936086284899e-05,-9.82570409076983e-05
116,-0.0417532165521234,-3.44286980306641e-05,-3.38958450106785e-05,-3.48810820237633e-05,-5.60147097034003e-05,-8.12642089202398e-05,-8.63747604308573e-05,-8.78716959770015e-05,-9.63399223386022e-05,-9.84385850847647e-05
117,-0.0417502359231558,-3.38564047677736e-05,-3.40200748209507e-05,-3.64765318920934e-05,-5.84241622075821e-05,-8.2298927689517e-05,-8.66068555613608e-05,-8.85215098302833e-05,-9.67115293724272e-05,-9.79821815456916e-05
118,-0.0417465368870721,-3.39176780787542e-05,-3.41699073332369e-05,-3.86430891575751e-05,-6.09287370517686e-05,-8.27520690738215e-05,-8.67515281557651e-05,-8.93717717597581e-05,-9.68932147812213e-05,-9.72705186572526e-05
119,-0.0417428487937407,-3.39788995719625e-05,-3.43192833236472e-05,-4.08036400452172e-05,-6.34256963637503e-05,-8.32037533032848e-05,-8.68957253819524e-05,-9.02188961795225e-05,-9.70743688142178e-05,-9.65609471453299e-05
120,-0.041739171620614,-3.40400692127041e-05,-3.44682037530797e-05,-4.29581964941361e-05,-6.59150560627375e-05,-8.36539835004646e-05,-8.70394482741788e-05,-9.1062890217139e-05,-9.72549925609481e-05,-9.58534627128194e-05
121,-0.0417355053451606,-3.41011869759988e-05,-3.46166695695538e-05,-4.51067704425601e-05,-6.83968320435158e-05,-8.41027627941915e-05,-8.71826978596502e-05,-9.19037610003504e-05,-9.74350871091115e-05,-9.51480610652949e-05
122,-0.0417318499448676,-3.41622528293173e-05,-3.47646817280278e-05,-4.72493738143953e-05,-7.08710401988166e-05,-8.45500943071897e-05,-8.73254751639629e-05,-9.27415156498773e-05,-9.76146535451375e-05,-9.44447379109259e-05
123,-0.0417282053972409,-3.42232667396858e-05,-3.49122411795189e-05,-4.93860185281081e-05,-7.33376964069388e-05,-8.49959811566325e-05,-8.74677812186253e-05,-9.35761612753244e-05,-9.77936929566076e-05,-9.37434889623084e-05
124,-0.0417245716797982,-3.42842286818468e-05,-3.50593488747108e-05,-5.15167164950592e-05,-7.57968165255862e-05,-8.54404264649111e-05,-8.76096170479845e-05,-9.44077049851444e-05,-9.79722064287994e-05,-9.30443099353279e-05
125,-0.0417209487700802,-3.43451386206617e-05,-3.52060057668413e-05,-5.36414796133977e-05,-7.82484164111863e-05,-8.58834333449243e-05,-8.7750983678081e-05,-9.52361538792135e-05,-9.81501950471433e-05,-9.23471965474237e-05
126,-0.0417173366456423,-3.44059965262655e-05,-3.53522128048178e-05,-5.57603197776091e-05,-8.06925119009039e-05,-8.6325004907184e-05,-8.78918821382579e-05,-9.60615150514404e-05,-9.83276598943567e-05,-9.16521445214341e-05
127,-0.0417135371071859,-3.45050082050102e-05,-3.6341881575308e-05,-5.80201411973791e-05,-8.22837493635875e-05,-8.66388317812827e-05,-8.83250862904195e-05,-9.66112747182307e-05,-9.81349678415774e-05,-9.09070532245371e-05
128,-0.041709482523682,-3.46552583053161e-05,-3.84680196457987e-05,-6.04730450555202e-05,-8.27275554832196e-05,-8.67807309823387e-05,-8.9154744917358e-05,-9.67888237994735e-05,-9.74378951538041e-05,-9.00917366909032e-05
129,-0.0417054409579522,-3.48050179780346e-05,-4.0587845638651e-05,-6.29179639108912e-05,-8.31698386680735e-05,-8.69221318419711e-05,-8.99811195105293e-05,-9.69658197061685e-05,-9.67430168296243e-05,-8.9279084152058e-05
130,-0.0417014123898918,-3.49542883621434e-05,-4.27013726762571e-05,-6.53549110130047e-05,-8.3610596167627e-05,-8.70630342655887e-05,-9.08042175543911e-05,-9.71422607374262e-05,-9.60503276236091e-05,-8.84690913110497e-05
131,-0.0416973967876644,-3.51030706564615e-05,-4.48086155827032e-05,-6.77839060224672e-05,-8.40498318391281e-05,-8.72034395270616e-05,-9.16240478016084e-05,-9.73181482368107e-05,-9.53598222226057e-05,-8.7661751595941e-05
132,-0.0416933941194743,-3.52513660725196e-05,-4.6909589152877e-05,-7.02049685699091e-05,-8.44875495339403e-05,-8.73433488975395e-05,-9.2440618994355e-05,-9.74934835445973e-05,-9.46714953231134e-05,-8.68570584429823e-05
133,-0.0416894043535768,-3.53991758139105e-05,-4.90043081668445e-05,-7.26181182497676e-05,-8.49237531020952e-05,-8.74827636436759e-05,-9.32539398590115e-05,-9.76682680002561e-05,-9.39853416275505e-05,-8.60550053004561e-05
134,-0.0416854274582741,-3.55465010803968e-05,-5.10927873807465e-05,-7.50233746327211e-05,-8.53584463867962e-05,-8.76216850327904e-05,-9.40640191087472e-05,-9.78425029400792e-05,-9.3301355847987e-05,-8.52555856239445e-05
135,-0.041681463401915,-3.56933430677442e-05,-5.31750415358467e-05,-7.74207572599162e-05,-8.5791633221699e-05,-8.77601143297047e-05,-9.48708654420205e-05,-9.80161897008308e-05,-9.26195327018847e-05,-8.44587928805901e-05
136,-0.0416775121528921,-3.58397029835422e-05,-5.525108533877e-05,-7.98102856436333e-05,-8.6223317436962e-05,-8.78980527964091e-05,-9.56744875463822e-05,-9.81893296140429e-05,-9.19398669160451e-05,-8.36646205476521e-05
137,-0.0416735736796516,-3.59855820158961e-05,-5.73209334891467e-05,-8.21919792636239e-05,-8.66535028580251e-05,-8.80355016931733e-05,-9.64748940939786e-05,-9.83619240102485e-05,-9.12623532259987e-05,-8.28730621102447e-05
138,-0.0416692962273022,-3.80431603339004e-05,-5.97146986243691e-05,-8.26526595494315e-05,-8.6796530540445e-05,-8.88334733163965e-05,-9.66576262111385e-05,-9.76941415665039e-05,-9.04683708420756e-05,-8.27668570792112e-05
139,-0.0416650288514871,-4.01203289621677e-05,-6.21054511228403e-05,-8.30851255859688e-05,-8.69349831293942e-05,-8.96383914132381e-05,-9.68303460963382e-05,-9.70145390465083e-05,-8.96745224106474e-05,-8.26731341957293e-05
140,-0.0416607760764915,-4.21909393001352e-05,-6.4487918364553e-05,-8.35160055456807e-05,-8.70729168374051e-05,-9.04399118002441e-05,-9.70024906539191e-05,-9.63372116527111e-05,-8.88834355016951e-05,-8.25798670452405e-05
141,-0.0416565378613671,-4.42550090304361e-05,-6.6862123727196e-05,-8.39453040120119e-05,-8.72103331760465e-05,-9.12380448408467e-05,-9.71740614768291e-05,-9.56621530637941e-05,-8.80951023090118e-05,-8.24870541761835e-05
142,-0.0416523141652513,-4.63125558037292e-05,-6.92280905324472e-05,-8.43730255631892e-05,-8.73472336546111e-05,-9.20328008701676e-05,-9.73450601555181e-05,-9.49893569756471e-05,-8.73095150427175e-05,-8.23946941391762e-05
143,-0.0416481049473652,-4.83635972365892e-05,-7.1585842052857e-05,-8.47991747657817e-05,-8.74836197798934e-05,-9.28241902040661e-05,-9.75154882757456e-05,-9.43188170948461e-05,-8.65266659290861e-05,-8.23027854893604e-05
144,-0.0416439101670217,-5.04081508971299e-05,-7.39354015221183e-05,-8.52237561732583e-05,-8.76194930571339e-05,-9.361222312948e-05,-9.76853474244921e-05,-9.36505271410815e-05,-8.57465472120858e-05,-8.22113267829744e-05
145,-0.0416397297836157,-5.24462343304277e-05,-7.62767921091978e-05,-8.56467743356459e-05,-8.77548549836904e-05,-9.43969099194142e-05,-9.78546391799118e-05,-9.2984480847727e-05,-8.4969151150964e-05,-8.2120316582196e-05
146,-0.0416355637566252,-5.44778650440336e-05,-7.86100369435938e-05,-8.60682337856522e-05,-8.78897070614726e-05,-9.51782608145657e-05,-9.80233651198537e-05,-9.23206719618125e-05,-8.41944700232661e-05,-8.20297534499664e-05
147,-0.0416314120456201,-5.65030605039762e-05,-8.09351590999041e-05,-8.64881390547634e-05,-8.80240507803443e-05,-9.59562860402552e-05,-9.81915268178368e-05,-9.16590942428436e-05,-8.34224961216226e-05,-8.19396359537927e-05
148,-0.0416279227461923,-5.86454500078881e-05,-8.25256160028043e-05,-8.67981336920565e-05,-8.84071090934135e-05,-9.64994769828142e-05,-9.80415622375552e-05,-9.09554461921841e-05,-8.29110204592851e-05,-8.13769562193478e-05
149,-0.0416254849649709,-6.09798720982435e-05,-8.29477325424155e-05,-8.69333801727379e-05,-8.91900064831086e-05,-9.66679302867313e-05,-9.73777603289205e-05,-9.01808425923523e-05,-8.28204962629794e-05,-8.00417279077231e-05
150,-0.0416230562938183,-6.33059034205741e-05,-8.33682481786724e-05,-8.70681017479669e-05,-8.99694689057706e-05,-9.68358041892881e-05,-9.67162644500974e-05,-8.94090338070391e-05,-8.27304291519809e-05,-7.87123814598029e-05
151,-0.0416206367165723,-6.56235637676028e-05,-8.37871615813612e-05,-8.72022987764565e-05,-9.07455066311846e-05,-9.70030975140923e-05,-9.6057067640487e-05,-8.86400133603416e-05,-8.26408196642134e-05,-7.73888989529098e-05
152,-0.0416182262051166,-6.79328785765376e-05,-8.42044777490392e-05,-8.73359729010037e-05,-9.15181309139035e-05,-9.71698119904274e-05,-9.54001630175394e-05,-8.78737727580126e-05,-8.25516662288917e-05,-7.60712611078407e-05
153,-0.0416158247313939,-7.02338732463392e-05,-8.4620201649066e-05,-8.74691257739535e-05,-9.22873529634605e-05,-9.73359493522397e-05,-9.47455437138311e-05,-8.71103035287174e-05,-8.24629672789429e-05,-7.47594486929931e-05
154,-0.0416134322674273,-7.25265730872615e-05,-8.50343382590713e-05,-8.7601759028888e-05,-9.30531839725135e-05,-9.75015113235389e-05,-9.40932028810904e-05,-8.63495972197731e-05,-8.23747212509232e-05,-7.34534425290145e-05
155,-0.0416110487853045,-7.48110033648164e-05,-8.54468925269303e-05,-8.77338743020539e-05,-9.38156351019681e-05,-9.76664996230614e-05,-9.34431336883368e-05,-8.55916454017558e-05,-8.22869265856563e-05,-7.21532234845279e-05
156,-0.0416086742571792,-7.70871892832314e-05,-8.5857869390471e-05,-8.78654732286988e-05,-9.45747174797007e-05,-9.78309159694879e-05,-9.27953293210215e-05,-8.4836439662242e-05,-8.2199581729836e-05,-7.08587724782966e-05
157,-0.0416063086552859,-7.93551559659655e-05,-8.62672737858561e-05,-8.79965574309693e-05,-9.53304422119938e-05,-9.79947620741717e-05,-9.21497829782791e-05,-8.40839716150649e-05,-8.21126851319118e-05,-6.95700704783919e-05
158,-0.0416039519519191,-8.16149284930123e-05,-8.66751106226027e-05,-8.8127128538118e-05,-9.60828203670494e-05,-9.81580396463566e-05,-9.15064878813099e-05,-8.3334232890836e-05,-8.20262352456205e-05,-6.82870985012768e-05
159,-0.0416029658075577,-8.27554690461252e-05,-8.69157005476406e-05,-8.86367628998297e-05,-9.64797749303803e-05,-9.78338383185728e-05,-9.07974581732529e-05,-8.29827702057834e-05,-8.1216259064848e-05,-6.71412557127909e-05
160,-0.0416028774815836,-8.31651346573925e-05,-8.7046889800102e-05,-8.93940927625403e-05,-9.66435967165169e-05,-9.71883923855943e-05,-9.00448434192902e-05,-8.28955266152648e-05,-7.99247395391472e-05,-6.60862296803927e-05
161,-0.0416027897446314,-8.35732450019666e-05,-8.71775700435617e-05,-9.01481023161121e-05,-9.68068542433476e-05,-9.65451803937589e-05,-8.92949370334961e-05,-8.28087263200772e-05,-7.86389053194225e-05,-6.50353069448217e-05
162,-0.0416027025945527,-8.39798049029339e-05,-8.73077428649727e-05,-9.08988024242996e-05,-9.69695491827571e-05,-9.59041956941631e-05,-8.8547730808658e-05,-8.27223678007e-05,-7.7358737793215e-05,-6.39884746653357e-05
163,-0.0416026160292036,-8.4384819170058e-05,-8.74374098544517e-05,-9.16462039143306e-05,-9.71316832099611e-05,-9.5265431649838e-05,-8.78032165574916e-05,-8.2636449548229e-05,-7.60842183899699e-05,-6.29457200341937e-05
164,-0.0416025300464492,-8.47882925963939e-05,-8.75665725986741e-05,-9.23903175891194e-05,-9.72932579891284e-05,-9.46288816443541e-05,-8.70613861162495e-05,-8.25509700493748e-05,-7.4815328591403e-05,-6.19070302746993e-05
165,-0.0416024446441589,-8.51902299706664e-05,-8.76952326684943e-05,-9.31311542285984e-05,-9.7454275186093e-05,-9.39945390742714e-05,-8.63222313373102e-05,-8.24659278002293e-05,-7.35520499227649e-05,-6.08723926441568e-05
166,-0.041602359820209,-8.55906360593961e-05,-8.78233916485893e-05,-9.3868724577062e-05,-9.76147364578628e-05,-9.33623973552455e-05,-8.55857440933416e-05,-8.2381321301811e-05,-7.22943639580101e-05,-5.98417944285973e-05
167,-0.0416022755724787,-8.59895156288815e-05,-8.7951051106705e-05,-9.46030393538244e-05,-9.77746434626114e-05,-9.27324499160331e-05,-8.48519162795214e-05,-8.22971490538338e-05,-7.10422523196516e-05,-5.88152229477751e-05
168,-0.0416021918988547,-8.63868734278794e-05,-8.80782126074231e-05,-9.53341092565507e-05,-9.79339978513516e-05,-9.21046902013223e-05,-8.41207398086241e-05,-8.22134095660731e-05,-6.97956966732374e-05,-5.77926655537936e-05
169,-0.0416021087972294,-8.67827141924349e-05,-8.82048777178235e-05,-9.60619449482669e-05,-9.80928012682125e-05,-9.14791116771729e-05,-8.33922066145742e-05,-8.21301013461256e-05,-6.85546787368291e-05,-5.67741096279134e-05
170,-0.0416022255608747,-8.70076686864119e-05,-8.87178460410309e-05,-9.64282300902619e-05,-9.77520493833373e-05,-9.07863550541621e-05,-8.30717890856481e-05,-8.13090539078659e-05,-6.7451355298058e-05,-5.83738938819134e-05
171,-0.041602454982512,-8.71350510059932e-05,-8.94506937529904e-05,-9.65875158692731e-05,-9.71242437770026e-05,-9.00549535353679e-05,-8.29877920442146e-05,-8.00596453295194e-05,-6.64280525582914e-05,-6.15101150966413e-05
172,-0.0416026837352514,-8.72619343644243e-05,-9.0180292547315e-05,-9.67462482951431e-05,-9.64986297478099e-05,-8.93262075017942e-05,-8.29042278563119e-05,-7.88157988314137e-05,-6.54087684160073e-05,-6.4634499014421e-05
173,-0.0416029118209352,-8.73883203627579e-05,-9.09066532930325e-05,-9.69044290454191e-05,-9.58752006273711e-05,-8.86001087286314e-05,-8.28210950062913e-05,-7.75774957848113e-05,-6.43934900124432e-05,-6.77470829082844e-05
174,-0.0416031392414073,-8.75142105924431e-05,-9.16297868280291e-05,-9.70620597960936e-05,-9.52539497645621e-05,-8.78766490089999e-05,-8.27383919841107e-05,-7.63447176094362e-05,-6.33822045228646e-05,-7.08479039547572e-05
175,-0.0416033659985102,-8.76396066323837e-05,-9.23497039664323e-05,-9.72191422177193e-05,-9.46348705236355e-05,-8.71558201633871e-05,-8.26561172783402e-05,-7.51174457768872e-05,-6.23748991576065e-05,-7.39369992329986e-05
176,-0.041603592094074,-8.77645100755275e-05,-9.30664154800698e-05,-9.7375677981848e-05,-9.40179562854415e-05,-8.64376140279344e-05,-8.2574269389124e-05,-7.38956618050179e-05,-6.13715611576179e-05,-7.70144057278682e-05
177,-0.0416038175299319,-8.78889224918966e-05,-9.37799321298893e-05,-9.75316687450434e-05,-9.34032004521468e-05,-8.5722022461987e-05,-8.24928468152464e-05,-7.26793472637238e-05,-6.03721777989938e-05,-8.00801603267343e-05
178,-0.0416040423079064,-8.80128454615048e-05,-9.44902646360379e-05,-9.76871161684212e-05,-9.27905964359654e-05,-8.50090373474832e-05,-8.24118480603764e-05,-7.14684837717777e-05,-5.93767363914199e-05,-8.31342998219159e-05
179,-0.0416042664298211,-8.81362805488228e-05,-9.51974236987341e-05,-9.7842021902883e-05,-9.21801376719822e-05,-8.42986505837362e-05,-8.2331271634567e-05,-7.02630529962611e-05,-5.83852242761751e-05,-8.61768609100866e-05
180,-0.0416044898974928,-8.82592293238171e-05,-9.59014199754527e-05,-9.79963876032164e-05,-9.15718176088265e-05,-8.35908540925967e-05,-8.22511160501194e-05,-6.90630366546457e-05,-5.73976288291839e-05,-8.92078801924961e-05
181,-0.0416047520287524,-8.86592968717403e-05,-9.634538196307e-05,-9.7790261583075e-05,-9.09160116970842e-05,-8.31780072714228e-05,-8.16426025727346e-05,-6.79618491825351e-05,-5.8290178172056e-05,-9.08287331229246e-05
182,-0.0416050558710765,-8.93683730184835e-05,-9.65002720476615e-05,-9.71796846659378e-05,-9.02052679369048e-05,-8.30971056021146e-05,-8.04339680428867e-05,-6.69692287453005e-05,-6.13356673750121e-05,-9.08339342365616e-05
183,-0.0416053587283365,-9.0074288362274e-05,-9.66546225759091e-05,-9.65712455243128e-05,-8.94971130060984e-05,-8.30166242127284e-05,-7.92307441190021e-05,-6.59805218592713e-05,-6.43696202459951e-05,-9.08388404503718e-05
184,-0.0416056606034294,-9.07770535423236e-05,-9.68084350894127e-05,-9.59649375865679e-05,-8.87915388835259e-05,-8.29365616974997e-05,-7.80329125343315e-05,-6.49957160923365e-05,-6.7392073563502e-05,-9.08434526742663e-05
185,-0.0416059614992641,-9.14766792510235e-05,-9.69617112362986e-05,-9.53607542858448e-05,-8.80885374738849e-05,-8.28569165675086e-05,-7.6840454977134e-05,-6.4014798794601e-05,-7.04030640113831e-05,-9.08477722129097e-05
