time,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10
122,-0.0434601034060803,0.00156412502844394,0.000271437566110144,3.50779880072816e-05,-6.59291188932487e-05,-9.55829049911761e-05,-0.000100025771328366,-0.000103029461641771,-0.000106844822072245,-9.67672874259418e-05
123,-0.0434632890179578,0.00156836994218201,0.000276562664495328,3.26783232480476e-05,-7.01811940108099e-05,-9.62027686809419e-05,-0.000100234719901199,-0.000103524004659877,-0.000107426847373207,-9.52232829588562e-05
124,-0.0434664464292042,0.0015725753696319,0.000281719847707029,3.0266369416998e-05,-7.44567304744592e-05,-9.68224977988541e-05,-0.000100442706979426,-0.000104005393942841,-0.000108015702453806,-9.36661157256435e-05
125,-0.0434692491600062,0.00157701612121997,0.000285228547256822,2.75743884179946e-05,-7.74451492668859e-05,-9.72806170465579e-05,-0.000100747056206385,-0.000104507934250417,-0.000107916543221516,-9.20834930444869e-05
126,-0.0434713495452094,0.00158198899019713,0.000285295618052128,2.43177732291433e-05,-7.77562913754082e-05,-9.7406385341281e-05,-0.000101242656422224,-0.000105081761466549,-0.000106374043931191,-9.04611437906322e-05
127,-0.0434734184122633,0.00158694008085353,0.00028535153711795,2.10433108278063e-05,-7.80652328288278e-05,-9.75300045283345e-05,-0.000101724499435907,-0.000105661876270854,-0.000104819153321105,-8.88287249739828e-05
128,-0.043475455664478,0.00159186927686761,0.000285396252352466,1.7751076433703e-05,-7.83719312779096e-05,-9.76514625131708e-05,-0.000102192636349724,-0.000106248271221396,-0.00010325191955541,-8.71863024763386e-05
129,-0.0434774612058633,0.00159677646007184,0.000285429714780683,1.44411471218464e-05,-7.86763464396545e-05,-9.7770747458481e-05,-0.000102647118261689,-0.000106840938259092,-0.000101672391877652,-8.55339426023977e-05
130,-0.0434794349411386,0.00160166151050428,0.000285451878481335,1.111360182382e-05,-7.89784400470062e-05,-9.78878477955192e-05,-0.000103087996273815,-0.000107439868710549,-0.000100080620599394,-8.38717120846405e-05
131,-0.0434813767757442,0.00160652430645891,0.000285462700515715,7.76852132866601e-06,-7.92781758003347e-05,-9.80027522320959e-05,-0.000103515321504183,-0.00010804505328979,-9.84766570892165e-05,-8.21996780875078e-05
132,-0.0434832866158523,0.00161136472453732,0.000285462140856452,4.40598828327365e-06,-7.95755193198078e-05,-9.81154497614045e-05,-0.000103929145095383,-0.000108656482101219,-9.68605537630396e-05,-8.05179082107449e-05
133,-0.0434851643683778,0.00161618263969787,0.000285450162321177,1.02608719015906e-06,-7.98704380979842e-05,-9.82259296695709e-05,-0.000104329518226115,-0.00010927414464075,-9.52323640736191e-05,-7.88264704938563e-05
134,-0.0434868128165899,0.00162015417176109,0.000285140066677569,-1.46134900536055e-06,-8.00485184017097e-05,-9.83888641931663e-05,-0.000104761474821302,-0.000109389768821314,-9.35867333847831e-05,-7.752636643929e-05
135,-0.043487768274582,0.00162130682742745,0.000283865993019494,-8.90698648392529e-07,-7.98382460527325e-05,-9.87273135097388e-05,-0.000105345299269755,-0.000107770692095721,-9.1907708887673e-05,-7.75970196373876e-05
136,-0.0434886868161513,0.00162242295355552,0.000282570762127565,-3.19158116324214e-07,-7.96241164856548e-05,-9.90510505124442e-05,-0.000105934432929861,-0.000106140257394707,-9.02198301033358e-05,-7.76722951071479e-05
137,-0.0434895684118881,0.00162350268272571,0.000281254343183601,2.53215670431572e-07,-7.94061629293408e-05,-9.93601464363558e-05,-0.000106528858980409,-0.000104498531646041,-8.85231745711562e-05,-7.77521910527434e-05
138,-0.0434904130334988,0.00162454614460977,0.00027991671169475,8.26364566663962e-07,-7.91844189016455e-05,-9.96546729053471e-05,-0.000107128559902359,-0.000102845582849176,-8.68178204695147e-05,-7.78367049926731e-05
139,-0.0434912206538187,0.00162555346606424,0.000278557849326233,1.40022929162598e-06,-7.89589182117467e-05,-9.99347019313701e-05,-0.000107733517486497,-0.000101181480062662,-8.51038466067253e-05,-7.7925833768519e-05
140,-0.0434919912468213,0.00162652477121861,0.000277177743737533,1.97474951668664e-06,-7.87296949628091e-05,-0.000100200305914455,-0.000108343712843045,-9.95062933904362e-05,-8.33813324122301e-05,-7.80195735546468e-05
141,-0.0434915673776103,0.00162716975896371,0.000275714879505229,2.53394798610529e-06,-8.2698771551093e-05,-9.96625703650333e-05,-0.000106290969371176,-9.70727909205688e-05,-8.16516804506909e-05,-7.81196342348189e-05
142,-0.0434893949573423,0.00162734344396298,0.000274141184992249,3.07002636762421e-06,-8.7489939119334e-05,-0.000100125526884876,-0.000107046165169045,-9.3588858006477e-05,-7.77058921006685e-05,-7.68307987175365e-05
143,-0.0434851477927051,0.00162670312385294,0.000272848493542421,-7.83088512312791e-07,-8.78732700617668e-05,-0.000100617124680014,-0.000107509616610907,-9.20468678878988e-05,-7.63843374588444e-05,-7.68835275827273e-05
144,-0.0434829389572325,0.00162496814673313,0.000274552374326165,-4.43147584117121e-06,-8.81948993149972e-05,-0.000101330187426252,-0.000105948630740482,-9.04886142210348e-05,-7.66712929093777e-05,-7.62991275295444e-05
145,-0.0434806738454667,0.00162316879175894,0.00027623843711766,-8.05960595712252e-06,-8.8516345009948e-05,-0.000102037951006051,-0.000104389070405664,-8.89334965670507e-05,-7.69567860417972e-05,-7.57127579073397e-05
146,-0.0434783529411434,0.0016213057952022,0.000277906587330568,-1.16675734450067e-05,-8.88375826085808e-05,-0.000102740456734918,-0.000102830972847828,-8.73815450577187e-05,-7.72408330796462e-05,-7.51244578648808e-05
147,-0.0434759767298735,0.0016193798897739,0.000279556735322983,-1.52554697752105e-05,-8.91585899648328e-05,-0.000103437744897517,-0.000101274375878008,-8.58327899216221e-05,-7.75234494780341e-05,-7.45342668779098e-05
148,-0.0434735456990648,0.00161739180463943,0.000281188796309728,-1.882338341197e-05,-8.94793472121513e-05,-0.000104129854803792,-9.97193178437217e-05,-8.42872614690571e-05,-7.78046499504623e-05,-7.39422247268556e-05
149,-0.0434710603378425,0.0016153422654282,0.000282802690279582,-2.23713999200625e-05,-8.97998366559127e-05,-0.000104816824840259,-9.81658375978356e-05,-8.27449900771271e-05,-7.80844484955454e-05,-7.33483714745881e-05
150,-0.0434685211369711,0.00161323199424612,0.000284398341909797,-2.5899602068169e-05,-9.01200426685067e-05,-0.000105498692521522,-9.66139744671968e-05,-8.12060061754077e-05,-7.83628584230117e-05,-7.2752747445462e-05
151,-0.0434659285887747,0.0016110617096835,0.000285975680483941,-2.94080699292376e-05,-9.0439951589194e-05,-0.000106175494537342,-9.50637682236299e-05,-7.96703402313748e-05,-7.8639892378142e-05,-7.21553932045288e-05
152,-0.0434632831870588,0.00160883212682406,0.000287534639808351,-3.28968809785168e-05,-9.07595516256299e-05,-0.000106847266799048,-9.35152590538779e-05,-7.81380227367623e-05,-7.89155623667354e-05,-7.15563495375382e-05
153,-0.043463538831407,0.00160912969374938,0.000289487491762552,-3.6566733322696e-05,-9.1305198484104e-05,-0.000105342884445192,-9.19596276447443e-05,-7.83329244240377e-05,-7.83594448920399e-05,-7.26099437504818e-05
154,-0.0434639207558647,0.00160953177698203,0.000291439917806391,-4.02261049330943e-05,-9.18566319353387e-05,-0.000103742217795688,-9.04058545024566e-05,-7.8606058879771e-05,-7.77621146141466e-05,-7.36983376425637e-05
155,-0.0434642484813388,0.00160986951602682,0.000293373009947862,-4.38661495411052e-05,-9.240349992512e-05,-0.000102143607813632,-8.88556664905837e-05,-7.88776116688039e-05,-7.71632404709469e-05,-7.47408431185509e-05
156,-0.043464245230282,0.00161007263063523,0.000293280014666997,-4.54980918766501e-05,-9.29458680761774e-05,-0.000100546789382261,-8.73092138142517e-05,-7.91479751225954e-05,-7.65633110183586e-05,-7.57382890662767e-05
157,-0.0434639718460409,0.0016101560463026,0.000291604719211747,-4.55610909945725e-05,-9.34836890188473e-05,-9.89520966629409e-05,-8.57667147249608e-05,-7.94170315084469e-05,-7.59623315014502e-05,-7.66908391910265e-05
158,-0.0434636478398367,0.00161017628273435,0.000289934773170797,-4.56286174069231e-05,-9.40169974177341e-05,-9.7359872518854e-05,-8.42281531473199e-05,-7.9684487271095e-05,-7.53599888185102e-05,-7.75986106199139e-05
159,-0.0434632736509856,0.00161013412553446,0.000288269988799661,-4.57006496096812e-05,-9.45458700122304e-05,-9.57701556170143e-05,-8.26935505091608e-05,-7.99503589906797e-05,-7.47563139439494e-05,-7.8462078028349e-05
160,-0.043462849718821,0.0016100303520355,0.000286610187699321,-4.57771675262952e-05,-9.50703818345389e-05,-9.41829850532594e-05,-8.11629282761461e-05,-8.02146624970662e-05,-7.41513387559761e-05,-7.92817146380714e-05
161,-0.0434623764826477,0.00160986573145211,0.000284955200494763,-4.58581523902213e-05,-9.55906062687362e-05,-9.25984003183888e-05,-7.96363079393625e-05,-8.04774129037622e-05,-7.35450959763254e-05,-8.00579921923367e-05
162,-0.0434625729985046,0.00161065145232753,0.000283136524552641,-4.61072381590655e-05,-9.45646118801768e-05,-9.10149047589348e-05,-7.93383571224271e-05,-8.01414318353788e-05,-7.39897043368423e-05,-8.42552874642383e-05
163,-0.0434630787511167,0.00161186702986904,0.00028124856601125,-4.64304633950863e-05,-9.2852570847568e-05,-8.94332538812215e-05,-7.95889829204033e-05,-7.9534544355192e-05,-7.48733315122999e-05,-9.00031197161727e-05
164,-0.0434635375920592,0.00161301696452959,0.000279366647041368,-4.6754167848273e-05,-9.1144745029359e-05,-8.78561781296749e-05,-7.98377295746777e-05,-7.89266369917718e-05,-7.57131154212332e-05,-9.57243406257968e-05
165,-0.0434639499285977,0.0016141020670013,0.00027749060020904,-4.70783933761432e-05,-8.94411870905332e-05,-8.62836959686919e-05,-8.00846209605133e-05,-7.83177363640336e-05,-7.65095475707064e-05,-0.000101418974611772
166,-0.0434643161670146,0.00161512313846357,0.000275620266536825,-4.74031815294595e-05,-8.77419492529841e-05,-8.47158259872915e-05,-8.03296800871434e-05,-7.77078698069311e-05,-7.72631174906779e-05,-0.000107087047408971
167,-0.0434646367125833,0.00161608097075067,0.00027375549521369,-4.77285734998278e-05,-8.60470832938498e-05,-8.31525868799643e-05,-8.05729291339652e-05,-7.70970653289904e-05,-7.79743126994165e-05,-0.000112728586048855
168,-0.0434649119695422,0.00161697634651636,0.000271896143310357,-4.80546100667389e-05,-8.43566405454022e-05,-8.15939974266877e-05,-8.08143894864832e-05,-7.64853515693026e-05,-7.86436186703682e-05,-0.000118343618840541
169,-0.0434651423410685,0.00161781003939221,0.000270042075506238,-4.83813315513282e-05,-8.26706718930481e-05,-8.00400764753295e-05,-8.10540817695327e-05,-7.58727577573476e-05,-7.9271518799523e-05,-0.000123932175351324
170,-0.0434653282292536,0.00161858281414295,0.000268193163822816,-4.87087777714668e-05,-8.09892277729984e-05,-7.8490842923995e-05,-8.12920258798644e-05,-7.52593136738033e-05,-7.98584943730654e-05,-0.00012949428638788
171,-0.0434653998566953,0.00161914644454048,0.000266329037201196,-4.83706684726859e-05,-7.93125881742851e-05,-7.74743160461e-05,-8.12677418576824e-05,-7.5045510551694e-05,-8.1935446167497e-05,-0.000133031551514992
172,-0.0434652752990483,0.00161931969274171,0.000264426075227919,-4.6518586935218e-05,-7.76385992355966e-05,-7.76672691386593e-05,-8.06416385809305e-05,-7.57303852324531e-05,-8.75446943531324e-05,-0.000131887697634989
173,-0.0434651193321213,0.00161944239095657,0.000262526644668637,-4.46761694349873e-05,-7.59706012113393e-05,-7.78583048325343e-05,-8.0014815882018e-05,-7.63743103127656e-05,-9.31262026876087e-05,-0.000130718437428054
174,-0.0434649322470775,0.00161951520567855,0.000260630668942885,-4.28434204930439e-05,-7.43086165427842e-05,-7.80474576582146e-05,-7.93872985839772e-05,-7.69777854591619e-05,-9.86800653724196e-05,-0.000129524119417537
175,-0.0434647143332301,0.00161953879436955,0.000258738077835441,-4.10203451001734e-05,-7.26526673234806e-05,-7.82347612187095e-05,-7.87591121045317e-05,-7.75413070454589e-05,-0.000104206376427364,-0.000128305091564182
176,-0.0434644658780506,0.00161951380563147,0.000256848807243859,-3.9206948643844e-05,-7.10027752987008e-05,-7.84202482230767e-05,-7.81302824189034e-05,-7.80653681468207e-05,-0.000109705229695459,-0.000127061701206341
177,-0.043464187167179,0.00161944087937527,0.000254962798935443,-3.74032368397059e-05,-6.93589618683266e-05,-7.86039505163982e-05,-7.75008360255347e-05,-7.85504585342489e-05,-0.000115176718847365,-0.000125794295000925
178,-0.0434638784844311,0.00161932064698284,0.000253080000311434,-3.56092156650889e-05,-6.77212480871825e-05,-7.87858991104229e-05,-7.68707999124763e-05,-7.89970646699195e-05,-0.000120620937385074,-0.000124503218866021
179,-0.0434635401118083,0.00161915373146815,0.000251200364178139,-3.38248912972738e-05,-6.60896546651468e-05,-7.89661242118211e-05,-7.62402015250796e-05,-7.94056697028672e-05,-0.00012603797864591,-0.0001231888179241
180,-0.0434631723295066,0.00161894074763136,0.000249323848528604,-3.20502700559278e-05,-6.44642019674846e-05,-7.91446552512176e-05,-7.56090687345501e-05,-7.97767534650023e-05,-0.000131427935805811,-0.00012185143644787
181,-0.0434631863778279,0.00161889978045004,0.000249011249571718,-3.02718566347893e-05,-6.41631888286254e-05,-7.86589633944845e-05,-7.58456561458232e-05,-8.40912534861987e-05,-0.000131663279159831,-0.000121164352596209
182,-0.0434633118448629,0.0016188950020834,0.00024913952234451,-2.84998245915213e-05,-6.42353635592618e-05,-7.79836837042636e-05,-7.62970620290793e-05,-8.95270573215562e-05,-0.000130392640805735,-0.000120668675168176
183,-0.043463415962753,0.00161884498700526,0.000249265346083549,-2.67382609331901e-05,-6.43066780676715e-05,-7.73081415523791e-05,-7.67110343600497e-05,-9.49347963713071e-05,-0.000129099653274282,-0.000120171588382512
184,-0.0434634989052828,0.00161875036239895,0.000249388659451122,-2.49871496206255e-05,-6.43771797183001e-05,-7.66323655675416e-05,-7.70880649927363e-05,-0.000100314606796117,-0.000127784649105456,-0.000119673152308833
185,-0.0434635608444764,0.00161861174639355,0.000249509405584769,-2.32464748234351e-05,-6.44469145244519e-05,-7.59563847921307e-05,-7.74286415399783e-05,-0.000105666623740119,-0.00012644795950819,-0.000119173426187599
186,-0.0434636019506259,0.00161842974823168,0.000249627531925645,-2.15162208738739e-05,-6.45159271921436e-05,-7.52802286510534e-05,-7.77332473965719e-05,-0.000110990981345357,-0.00012508991432307,-0.000118672468437317
187,-0.0434636223923179,0.00161820496843379,0.000249742990051649,-1.97963722256e-05,-6.45842611612935e-05,-7.46039269217125e-05,-7.80023617628356e-05,-0.000116287812765847,-0.000123710841986369,-0.00011817033666095
188,-0.0434636223364603,0.00161793799895799,0.000249855735516502,-1.8086913412152e-05,-6.46519586469108e-05,-7.3927509704752e-05,-7.82364596685903e-05,-0.000121557250181425,-0.00012231106949475,-0.000117667087652581
189,-0.0434636019483084,0.00161762942335708,0.000249965727693757,-1.63878290095343e-05,-6.47190606775094e-05,-7.32510073958581e-05,-7.84360119968353e-05,-0.000126799424811419,-0.000120890922370977,-0.000117162777404714
190,-0.0434635364783224,0.00161738954643847,0.000250098506293539,-1.48669972778737e-05,-6.47001528667479e-05,-7.26701349981762e-05,-7.91137637292105e-05,-0.000131362257906623,-0.000119545464361256,-0.000116675854575518
191,-0.0434631875128936,0.00161805049315444,0.000250417297449568,-1.48205077968866e-05,-6.39278463416826e-05,-7.29174769947272e-05,-8.43875503840907e-05,-0.000130001417825792,-0.000119053317648422,-0.000116358581137829
192,-0.0434628303169244,0.00161867143482947,0.000250731292959883,-1.47768743909982e-05,-6.31566889456314e-05,-7.31307855932339e-05,-8.96334983860603e-05,-0.000128620700414486,-0.000118559929855967,-0.000116041951023438
193,-0.043462464925355,0.00161925288826792,0.000251040512548928,-1.47361243688082e-05,-6.23867134098566e-05,-7.33105370077647e-05,-9.48517737713872e-05,-0.000127220406549694,-0.000118065356509052,-0.000115725977419837
194,-0.0434620913722251,0.00161979536252671,0.000251344977698797,-1.4698283716752e-05,-6.16179525112504e-05,-7.34572026981906e-05,-0.000100042540766926,-0.000125800835501691,-0.000117569652299379,-0.000115410673333163
195,-0.0434617096906978,0.00162029935905345,0.000251644711567356,-1.46633771225813e-05,-6.0850439051241e-05,-7.35712494144836e-05,-0.000105205961820481,-0.000124362284915192,-0.000117072871093957,-0.000115096051588048
196,-0.0434613199130869,0.00162076537182715,0.000251939738906637,-1.46314279980686e-05,-6.00842058380291e-05,-7.36531392399042e-05,-0.000110342197630287,-0.000122905050793251,-0.000116575065943238,-0.000114782124826796
197,-0.0434609220708806,0.00162119388749199,0.000252230085986793,-1.4602458502766e-05,-5.93192856671587e-05,-7.37033296341338e-05,-0.000115451407173006,-0.000121429427480224,-0.000116076289090709,-0.000114468905509216
198,-0.0434605161947662,0.0016215853854914,0.000252515780519214,-1.45764895663203e-05,-5.85557113039759e-05,-7.37222734766285e-05,-0.000120533747732438,-0.000119935707646374,-0.000115576591980721,-0.000114156405912308
199,-0.0434601023146546,0.0016219403381974,0.000252796851585579,-1.45535409111219e-05,-5.77935154668641e-05,-7.37104191088633e-05,-0.000125589374926793,-0.000118424182272758,-0.000115076025268147,-0.000113844638129787
200,-0.0434596606265703,0.00162240618595549,0.000252711793489346,-1.4315157350453e-05,-5.72385726181901e-05,-7.50059114977275e-05,-0.000128924013813592,-0.000117168571583115,-0.000114626177513066,-0.000111622536130007
201,-0.0434590959948917,0.00162316834924636,0.000251603935251921,-1.34704954805054e-05,-5.72406889112198e-05,-8.00457874585159e-05,-0.000127454868150773,-0.000116680070380487,-0.000114323222715977,-0.000103914008015807
202,-0.0434585295448264,0.00162389849040451,0.000250495606827328,-1.26306272344445e-05,-5.72141864270126e-05,-8.50603501552638e-05,-0.000125967523271819,-0.000116190180738496,-0.000114020693305052,-9.62725381030566e-05
203,-0.0434579612316251,0.00162459697155704,0.000249386842964161,-1.1795564525352e-05,-5.71594815298448e-05,-9.00497521882926e-05,-0.00012446222908738,-0.000115698949590307,-0.000113718643392595,-8.86975177719906e-05
204,-0.0434573910103143,0.00162526414919484,0.000248277679759379,-1.0965319037548e-05,-5.70769864688403e-05,-9.5014144313732e-05,-0.000122939234500241,-0.000115206423530911,-0.000113417125737286,-8.11883439721106e-05
205,-0.0434568188357158,0.0016259003742839,0.000247168154580257,-1.01399022106041e-05,-5.69671094138302e-05,-9.99536754783814e-05,-0.000121398787392091,-0.000114712648809703,-0.000113116191752312,-7.37444191880599e-05
206,-0.0434562446624654,0.00162650599237407,0.000246058305989394,-9.31932522357792e-06,-5.68302544922128e-05,-0.000104868492851351,-0.000119841134611304,-0.000114217671324912,-0.000112815891514184,-6.63651514040686e-05
207,-0.0434556684450325,0.00162708134370626,0.000244948173671544,-8.5035989805804e-06,-5.66668218247024e-05,-0.00010975874185648,-0.000118266521960675,-0.000113721536617872,-0.000112516273771818,-5.90499540687739e-05
